Date,Username,Content,Mentions
"2022-12-06,01:16:47",aamindehkordi,https://share.icloud.com/photos/06fKF_2dCnlojaVkGzelhpaLg,
"2022-12-05,23:14:28",KFC,ali send the photos,
"2022-12-05,19:19:17",~~Wild~~,https://youtube.com/shorts/pDdvv98wpWM?feature=share,
"2022-12-05,18:42:48",Hat Tipper Lady Acquirer,Like main little area,
"2022-12-05,18:42:27",Hat Tipper Lady Acquirer,Come down stairs,
"2022-12-05,18:42:22",Hat Tipper Lady Acquirer,What,
"2022-12-05,18:17:51",jettaquino,Christenson family,
"2022-12-05,18:17:46",jettaquino,Come outside,
"2022-12-05,15:16:14",Hat Tipper Lady Acquirer,Orchestra prep 1st fooor,
"2022-12-05,15:15:54",jettaquino,Where are y’all,
"2022-12-05,15:07:11",jettaquino,We gotta change first,
"2022-12-05,14:52:13",Hat Tipper Lady Acquirer,Let’s go,
"2022-12-05,14:52:08",Hat Tipper Lady Acquirer,Who’s down to explore,
"2022-12-05,14:50:20",KFC,once we're dressed,
"2022-12-05,14:49:37",aamindehkordi,"Once u guys r done w ur parts, let’s meet up and take a picture",
"2022-12-05,11:41:15",Hat Tipper Lady Acquirer,They are playing like they’re in the streets of São Paulo,
"2022-12-05,11:40:55",Hat Tipper Lady Acquirer,Honestly Kate y’all might have to commit some hate crimes,
"2022-12-05,11:30:50",KFC,yikes,
"2022-12-05,11:22:54",Hat Tipper Lady Acquirer,Not looking good brev,
"2022-12-05,11:16:23",KFC,goalie got harassed,
"2022-12-05,11:13:45",Hat Tipper Lady Acquirer,Just enjoy the thrashing,
"2022-12-05,11:13:40",Hat Tipper Lady Acquirer,It’s a miracle you made it this far so,
"2022-12-05,11:13:34",Hat Tipper Lady Acquirer,They are a favorite,
"2022-12-05,11:13:30",Hat Tipper Lady Acquirer,It’s ok Kate,
"2022-12-05,11:13:09",big papa,what a joke,
"2022-12-05,11:13:02",big papa,Nah can’t watch this,
"2022-12-05,11:09:09",KFC,gn korea,
"2022-12-05,11:06:12",Hat Tipper Lady Acquirer,And let’s gooooooooo,
"2022-12-05,11:06:00",Hat Tipper Lady Acquirer,You think so? 😂,
"2022-12-05,10:39:29",big papa,I think imma move up 😮‍💨,
"2022-12-05,10:39:05",big papa,Shoulder pressin 30lb dumbbells each arm 4x12 now,
"2022-12-05,10:38:42",big papa,Hey <@573586960938172466>,Hat Tipper Lady Acquirer#1904
"2022-12-05,10:33:42",big papa,My twin,
"2022-12-05,10:33:40",big papa,Look at this old pic of my dad lmfao,
"2022-12-05,09:43:42",Hat Tipper Lady Acquirer,Did they skip penalty day,
"2022-12-05,09:42:03",Hat Tipper Lady Acquirer,Hold on,
"2022-12-05,09:40:22",Hat Tipper Lady Acquirer,Korea better,
"2022-12-05,09:40:06",Hat Tipper Lady Acquirer,GG,
"2022-12-05,09:39:07",Hat Tipper Lady Acquirer,Minamino has to commit seppuku,
"2022-12-05,09:29:34",big papa,smh,
"2022-12-05,09:26:08",Hat Tipper Lady Acquirer,Ali is currently having me drive him to somewhere to get weeed bc “I cannot do this concert sober”,
"2022-12-05,09:23:04",~~Wild~~,LMAO,
"2022-12-05,09:16:24",~~Wild~~,Oh shit nvm,
"2022-12-05,09:16:12",Hat Tipper Lady Acquirer,Another 15,
"2022-12-05,09:15:56",~~Wild~~,PKs here we come,
"2022-12-05,09:13:46",KFC,sheesh,
"2022-12-05,09:09:14",Hat Tipper Lady Acquirer,Damn Modric and Kovacic are off maybe they’ll be fine actually,
"2022-12-05,08:58:11",Hat Tipper Lady Acquirer,They don’t wanna go into penalties,
"2022-12-05,08:58:03",Hat Tipper Lady Acquirer,I’m worried,
"2022-12-05,08:54:39",KFC,I woke up knowing this game would go to extra time,
"2022-12-05,08:37:56",Hat Tipper Lady Acquirer,They really have to change something,
"2022-12-05,08:33:26",Hat Tipper Lady Acquirer,Are you scared,
"2022-12-05,08:33:22",Hat Tipper Lady Acquirer,Uh oh kyle,
"2022-12-04,16:25:16",big papa,Then show up next time in this,
"2022-12-04,16:25:07",big papa,Y’all need to get her the milf shirt,
"2022-12-04,16:22:51",big papa,Dub,
"2022-12-04,16:22:49",big papa,Bruh pov ur wife gets a milf shirt from her students,
"2022-12-04,16:22:28",KFC,it's gonna be funny af if even her husband doesnt know,
"2022-12-04,16:22:15",KFC,Most people don't even know it came from that,
"2022-12-04,16:22:15",big papa,yolo,
"2022-12-04,16:22:10",big papa,💀,
"2022-12-04,16:21:51",KFC,she absolutely has not,
"2022-12-04,16:21:43",big papa,If she says yes then get it,
"2022-12-04,16:21:38",big papa,Ask her if she watched American pie,
"2022-12-04,16:21:29",big papa,And everytime Shannon made milf jokes she would laugh but she didn’t know what it was till my dad told her 💀,
"2022-12-04,16:21:14",KFC,Ok now i have to get it,
"2022-12-04,16:21:04",big papa,My mom wore a milf shirt to the market cuz Shannon got her one,
"2022-12-04,16:20:48",big papa,Korean women just laugh at things they don’t understand,
"2022-12-04,16:20:37",big papa,Oh no don’t get it 💀,
"2022-12-04,16:20:31",KFC,korean milf,
"2022-12-04,16:20:30",big papa,is she korean?,
"2022-12-04,16:20:25",big papa,Oh?,
"2022-12-04,16:20:23",big papa,wait,
"2022-12-04,16:20:22",big papa,I’d get it,
"2022-12-04,16:20:12",KFC,she laughs at the stuff we say in choir,
"2022-12-04,16:19:54",big papa,Is she funny,
"2022-12-04,16:19:29",KFC,bro idk if the milf shirt is the move though. Like what if she has no clue what it means and wheres it in public lmao,
"2022-12-04,16:19:15",big papa,Also washer always shrinks shit,
"2022-12-04,16:19:09",big papa,"Size up, girls like it one up usually for shirts n stuff like that",
"2022-12-04,16:17:48",aamindehkordi,Small,
"2022-12-04,15:38:26",KFC,do you think oh is a medium or small,
"2022-12-04,14:30:41",~~Wild~~,That's the one right there,
"2022-12-04,14:30:31",~~Wild~~,Holy shit,
"2022-12-04,14:29:59",KFC,It says M.I.L.F and the subtext is Man I Love Fortnite,
"2022-12-04,14:29:33",~~Wild~~,No,
"2022-12-04,14:28:44",KFC,did you see the man i love fortnite shirt robby?,
"2022-12-04,14:03:58",~~Wild~~,We have to get Dr oh a Fortnite shirt,
"2022-12-04,12:50:03",KFC,or this,
"2022-12-04,12:50:01",KFC,https://www.amazon.com/Funny-Music-Band-Choir-Orchestra/dp/B07T4DHH3L/ref=mp_s_a_1_26?adgrpid=56369210136&gclid=EAIaIQobChMIqM6Mourg-wIVFRV9Ch1ltw_REAAYAiAAEgJ4n_D_BwE&hvadid=557393374301&hvdev=m&hvlocphy=1013542&hvnetw=g&hvqmt=e&hvrand=14776383903013398895&hvtargid=kwd-385929088441&hydadcr=16142_13494660&keywords=funny+choir+shirts&qid=1670186692&sr=8-26,
"2022-12-04,12:49:52",KFC,what about this for shan,
"2022-12-04,12:49:47",KFC,https://www.amazon.com/Straight-Outta-Choir-T-Shirt-Singer/dp/B07JD1MVBH/ref=mp_s_a_1_19?adgrpid=56369210136&gclid=EAIaIQobChMIqM6Mourg-wIVFRV9Ch1ltw_REAAYAiAAEgJ4n_D_BwE&hvadid=557393374301&hvdev=m&hvlocphy=1013542&hvnetw=g&hvqmt=e&hvrand=14776383903013398895&hvtargid=kwd-385929088441&hydadcr=16142_13494660&keywords=funny+choir+shirts&qid=1670186692&sr=8-19,
"2022-12-04,12:44:28",KFC,are we getting the milf shirt for dr oh or should we choose a different gift,
"2022-12-04,00:21:25",~~Wild~~,That's my boi right there,
"2022-12-03,23:37:28",big papa,Made me think of you,
"2022-12-03,23:37:24",big papa,Saw this tweet,
"2022-12-03,23:37:22",big papa,<@246124303643312138>,~~Wild~~#5104
"2022-12-03,23:32:15",big papa,Holy shit,
"2022-12-03,23:31:36",KFC,me and isaac are on grind mode 4 20 question quizzes in 30min,
"2022-12-03,23:26:29",~~Wild~~,i like my boobs,
"2022-12-03,23:25:42",KFC,ayo,
"2022-12-03,23:23:22",big papa,<@429701532309520404> these r some good ones to try ^,KFC#2019
"2022-12-03,23:22:12",~~Wild~~,thats going on my next debit card,
"2022-12-03,23:21:55",KFC,bro this shit is so fun lmao,
"2022-12-03,23:21:15",~~Wild~~,https://tenor.com/view/guh-cat-gif-22906544,
"2022-12-03,23:20:59",big papa,inbred blue eyed goon watch ur mouth,~~Wild~~#5104
"2022-12-03,23:20:04",KFC,blame the mud people they made it,
"2022-12-03,23:20:04",~~Wild~~,shut up cracker,
"2022-12-03,23:19:42",big papa,Why am I white I hate this dumbfuck app now,KFC#2019
"2022-12-03,23:12:40",big papa,<@429701532309520404>,KFC#2019
"2022-12-03,23:12:17",big papa,SO CUTE,
"2022-12-03,23:12:14",big papa,KINJO WHAT IS THAT,
"2022-12-03,23:12:06",big papa,TRY,
"2022-12-03,23:12:05",big papa,I WANNA REY,
"2022-12-03,21:38:37",jettaquino,also house coffee is good but pretty sweet,
"2022-12-03,21:38:15",jettaquino,if not then thai tea is a classic,
"2022-12-03,21:37:56",jettaquino,matcha soy if you like matcha,
"2022-12-03,21:37:01",KFC,<@443274224505716741> what boba do i get from 7 leaves. Nothing too sweet,jettaquino#4967
"2022-12-03,20:25:15",~~Wild~~,absolute chad,
"2022-12-03,20:22:57",KFC,<@853858084866621480>,IsaacM#8081
"2022-12-03,20:17:02",aamindehkordi,Lmao,
"2022-12-03,20:04:57",aamindehkordi,I can do that,
"2022-12-03,16:57:40",~~Wild~~,Thx dad,
"2022-12-03,16:56:56",jettaquino,Robby I have your music,
"2022-12-03,16:21:45",aamindehkordi,This was sick,
"2022-12-03,16:21:42",aamindehkordi,https://youtu.be/nm-wCXUsdUw,
"2022-12-03,01:42:29",KFC,this is ali its true nathan is being more mexican,
"2022-12-03,01:39:53",KFC,im just keeping ali safe,
"2022-12-03,01:39:09",KFC,factington,
"2022-12-03,01:39:04",Hat Tipper Lady Acquirer,And won’t stop being racist or watching me,
"2022-12-03,01:38:52",Hat Tipper Lady Acquirer,Kyle is currently really high,
"2022-12-02,09:15:38",~~Wild~~,oof,
"2022-12-02,09:15:27",big papa,*asses,
"2022-12-02,09:15:23",big papa,Boutta get our added served,
"2022-12-02,09:15:17",big papa,Sucks next round we play Brazil tho,
"2022-12-02,09:08:31",~~Wild~~,kim cheering on Uruguay\,
"2022-12-02,09:08:06",~~Wild~~,https://tenor.com/view/clapping-amused-kim-jong-un-kim-kim-clapping-gif-17608238,
"2022-12-02,09:07:45",big papa,https://tenor.com/view/psy-kpop-love-you-love-i-love-you-gif-25615929,
"2022-12-02,09:06:28",~~Wild~~,kate rn,
"2022-12-02,09:06:10",~~Wild~~,https://tenor.com/view/move-dance-korea-gif-14359503,
"2022-12-02,09:04:59",big papa,AHHHHHHHHH,
"2022-12-02,09:04:57",big papa,FUCK,
"2022-12-02,09:04:56",big papa,FUCK,
"2022-12-02,09:04:55",big papa,FUCK,
"2022-12-02,09:04:54",big papa,AHHHHH,
"2022-12-02,09:04:53",big papa,AND KOREA IS IN,
"2022-12-02,09:04:28",~~Wild~~,LMAO SUAREZ CRYING HAHAHA,
"2022-12-02,09:04:14",~~Wild~~,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH LET'S FUCKING GO AHHHHHHHHHHHHHHHHHHHHHHH FUCK AH SOUTH KOREA BEST KOREA LET'S FUCKING GO KIMCHI GANG,
"2022-12-02,09:02:03",aamindehkordi,Faxington city,
"2022-12-02,09:01:51",~~Wild~~,L + Washed + Messi is better + kicked off Manchester United,
"2022-12-02,09:01:44",aamindehkordi,Maybe still rigged and that was Ronaldo’s punishment for causing drama,
"2022-12-02,09:01:16",aamindehkordi,Not rigged,
"2022-12-02,09:01:12",aamindehkordi,W,
"2022-12-02,09:01:08",aamindehkordi,Korea beat Ronaldo??,
"2022-12-02,08:56:12",~~Wild~~,LETS GO GHANA,
"2022-12-02,08:56:05",~~Wild~~,ok now uruguay CANNOT score,
"2022-12-02,08:55:40",big papa,CRAZYYYYY,
"2022-12-02,08:55:33",big papa,HOLY SHIT,
"2022-12-02,08:55:31",big papa,HOLY SHIT,
"2022-12-02,08:55:29",big papa,HOLY SHIT,
"2022-12-02,08:55:27",big papa,HOLY SHIT,
"2022-12-02,08:50:18",~~Wild~~,WORTHLESS PEOPLE FOR THE FUCKING WIN,
"2022-12-02,08:49:59",~~Wild~~,LETS FUCKING GO,
"2022-12-02,08:49:20",big papa,AHHHHHHHHHHHHHHH,
"2022-12-02,08:49:09",big papa,AHHHHHHHHH,
"2022-12-02,08:49:07",big papa,FUCK FUCK,
"2022-12-02,08:49:05",big papa,AHHHHHH,
"2022-12-02,07:53:40",big papa,If he was at his prime he wouldn’t had missed all these opps he gets against koreas shit hole defense,
"2022-12-02,07:53:17",big papa,Ronaldo old af,
"2022-12-02,07:52:59",big papa,Missed it 🥲,aamindehkordi#1473
"2022-12-02,03:02:39",Hat Tipper Lady Acquirer,Facts,aamindehkordi#1473
"2022-12-02,01:51:23",KFC,ok bozo,
"2022-12-02,01:50:14",aamindehkordi,We’ll see when we wake up and the bozo buffer period,
"2022-12-02,01:49:58",KFC,what time gym then?,
"2022-12-02,01:49:57",aamindehkordi,Legs or somen,
"2022-12-02,01:49:47",aamindehkordi,We’ll go altogether,
"2022-12-02,01:49:41",aamindehkordi,I’ll use both my guest passes on u and Kyle tomorrow,
"2022-12-02,01:49:22",aamindehkordi,Prob after gym right?,
"2022-12-02,01:32:10",KFC,what time blood donation <@657834634205200395>,aamindehkordi#1473
"2022-12-02,01:18:44",KFC,Yeah ofc,
"2022-12-02,01:16:32",aamindehkordi,Jett Robby Kate and Isaac sorry u j had to be there,
"2022-12-02,01:14:30",aamindehkordi,"Idk if this needs to be said but I wouldn’t put a Ho between a bro, if anything I would just compete for the sake of competition and my own health lol, but also I don’t think calling dibs works on human beings, we all kind j have to work together to better each other so they have a good selection to choose from outside of the bozos",
"2022-12-01,19:30:34",Hat Tipper Lady Acquirer,Going,
"2022-12-01,19:29:18",jettaquino,I’m in loading zone,
"2022-12-01,18:32:38",jettaquino,Heading to the room now,
"2022-12-01,18:30:45",jettaquino,We’re in eagles,
"2022-12-01,18:22:02",aamindehkordi,Cuz ur climbing tonight,
"2022-12-01,17:13:18",~~Wild~~,I'm back to school tomorrow,
"2022-12-01,17:09:33",KFC,robby i have your black folder when will u get it? <@246124303643312138>,~~Wild~~#5104
"2022-12-01,16:41:18",KFC,lol ok,
"2022-12-01,16:35:20",aamindehkordi,Ludwig chess boxing on Sunday the 11th tickets went on sale from 100+ to 1$ so I bought 3 just in case and it was around 30$ even if we don’t go we can sell them lol,
"2022-12-01,14:46:26",~~Wild~~,https://youtube.com/shorts/wM43fzTTjgc?feature=share,
"2022-12-01,13:01:19",~~Wild~~,Imagine being knocked out by a bunch of weebs,
"2022-12-01,13:01:04",Hat Tipper Lady Acquirer,https://tenor.com/view/doge-dogecoin-samurai-ronin-bushido-gif-26524943,
"2022-12-01,13:00:58",Hat Tipper Lady Acquirer,Japan distracting Spain,
"2022-12-01,13:00:53",Hat Tipper Lady Acquirer,https://tenor.com/view/cute-asian-bikini-japanese-japan-gif-19679143,
"2022-12-01,13:00:26",Hat Tipper Lady Acquirer,https://tenor.com/view/asain-japan-gif-19431061,
"2022-12-01,12:58:25",~~Wild~~,LMAO germany game ends. Both teams are sad.,
"2022-12-01,12:55:36",~~Wild~~,L Germany,
"2022-12-01,12:54:36",big papa,HOLY SHIT,
"2022-12-01,12:49:02",big papa,Mhmmmm,KFC#2019
"2022-12-01,12:48:56",big papa,Germany hustlin rn tho,
"2022-12-01,12:48:55",KFC,the whole defense,
"2022-12-01,12:48:52",~~Wild~~,But catching a ball like that is hard,
"2022-12-01,12:48:42",big papa,My dad says “son would’ve made that shot”,
"2022-12-01,12:48:31",big papa,The shot was heading right towards him lowkey,
"2022-12-01,12:47:26",~~Wild~~,That was crazy,
"2022-12-01,12:47:11",~~Wild~~,Give Japan's goalie a fucking medal,
"2022-12-01,12:35:37",KFC,lmao,
"2022-12-01,12:35:26",big papa,#NAME?,
"2022-12-01,12:34:43",big papa,My dad is going crazy rn,
"2022-12-01,12:32:37",KFC,i was thinking spain should sandbag so germany gets knocked,
"2022-12-01,12:32:10",KFC,honestly,
"2022-12-01,12:31:58",~~Wild~~,If I was on the German team rn. I'd just sandbag the fuck out of the team just to knock out Spain lol,
"2022-12-01,12:31:01",KFC,spain AND germany,
"2022-12-01,12:30:55",KFC,fr,
"2022-12-01,12:30:41",~~Wild~~,If Costa Rica and Japan win to knock out Spain I will laugh my ass off,
"2022-12-01,12:28:45",KFC,costa rica wtf,
"2022-12-01,12:25:06",KFC,a lot of time left for japan to score again,
"2022-12-01,12:20:52",Hat Tipper Lady Acquirer,There’s a lot of time left Kyle,
"2022-12-01,12:19:25",KFC,Japan Wwww,
"2022-12-01,12:19:12",Hat Tipper Lady Acquirer,Surprised you’re going for them ☠️,
"2022-12-01,12:19:04",big papa,That goal was fucking nuts,
"2022-12-01,12:19:01",Hat Tipper Lady Acquirer,Facts,
"2022-12-01,12:18:58",big papa,Crazy,
"2022-12-01,12:18:54",big papa,Japan game rn,
"2022-12-01,12:17:37",Hat Tipper Lady Acquirer,I know I have a white girl problem but he just pointed out an invalid one bro,
"2022-12-01,12:17:23",Hat Tipper Lady Acquirer,L*,
"2022-12-01,12:17:21",Hat Tipper Lady Acquirer,<@499767801616269322> Ali is taking an l,big papa#5892
"2022-12-01,11:07:10",~~Wild~~,"Oh? You forked my rook and king?

Have you tried forking some bitches?",
"2022-12-01,10:12:55",aamindehkordi,Hahaha bros abbreviated rn,
"2022-12-01,01:53:37",KFC,why is youtube featuring vtubers,
"2022-12-01,00:48:29",KFC,still can't believe robby faked a flu to get codeine,
"2022-12-01,00:44:30",big papa,,
"2022-11-30,22:21:22",aamindehkordi,Lol,
"2022-11-30,21:13:11",~~Wild~~,The whole thing‽,
"2022-11-30,21:12:54",~~Wild~~,Oh shit,
"2022-11-30,21:12:34",aamindehkordi,In dem big cups w some sprite,
"2022-11-30,21:12:19",aamindehkordi,Lol lean is when u add the whole bottle,
"2022-11-30,21:04:47",~~Wild~~,I'm taking cough medicine regardless. So why not just add some sprite,
"2022-11-30,21:02:09",aamindehkordi,If ur sick might not be a good idea lol,
"2022-11-30,21:02:02",aamindehkordi,But like kinda j make u drowsy,
"2022-11-30,21:01:53",aamindehkordi,It’s pretty good tbh,
"2022-11-30,20:51:16",~~Wild~~,I have sprite,
"2022-11-30,20:51:11",~~Wild~~,Should I make lean?,
"2022-11-30,20:49:46",Hat Tipper Lady Acquirer,Truuuuue,
"2022-11-30,20:49:21",jettaquino,You saw his spotify wrapped,
"2022-11-30,20:49:15",jettaquino,Nah hide it from Isaac,
"2022-11-30,20:48:52",KFC,robby the type of guy to be like no i wont smoke then swallows codeine,
"2022-11-30,20:48:21",~~Wild~~,Smokers: 1 Robby: 1,
"2022-11-30,20:48:19",Hat Tipper Lady Acquirer,Hide it from Ali,
"2022-11-30,20:48:05",~~Wild~~,They did give me codeine tho,
"2022-11-30,20:11:26",KFC,smokers 1: robby 0,
"2022-11-30,19:45:04",aamindehkordi,Shoulda smoked the cbd woulda healed u,
"2022-11-30,19:32:56",big papa,Get better soon robby 😭,
"2022-11-30,19:32:50",big papa,Dang,
"2022-11-30,19:02:53",~~Wild~~,Possibly Thursday,
"2022-11-30,19:02:37",~~Wild~~,Im back Friday tho,
"2022-11-30,19:02:15",~~Wild~~,Im just hoping it doesn't turn into pneumonia,
"2022-11-30,19:01:47",~~Wild~~,Flu,
"2022-11-30,19:01:30",KFC,robby what did you get diagnosed with <@246124303643312138>,~~Wild~~#5104
"2022-11-30,18:57:46",aamindehkordi,"Avg bozo behavior, we r going tomorrow tomorrow tho w ethaniel",
"2022-11-30,18:50:27",jettaquino,Why can’t he go?,
"2022-11-30,18:49:57",aamindehkordi,L Nathan,
"2022-11-30,18:47:09",jettaquino,Nah I already ate I’m good,
"2022-11-30,18:46:32",aamindehkordi,Jett because of Nathan we r not going climbing but do u wanna meet at Dave’s,
"2022-11-30,18:46:20",jettaquino,When should I head over?,
"2022-11-30,18:20:28",aamindehkordi,<@564324586012016650> art thou coming climbing,Teela Pup#8038
"2022-11-30,17:28:49",big papa,All good !,~~Wild~~#5104
"2022-11-30,17:28:35",big papa,💀,
"2022-11-30,17:28:31",big papa,I was actually thinking that,KFC#2019
"2022-11-30,17:27:15",~~Wild~~,I don't think I do,
"2022-11-30,17:26:29",KFC,bring your dumbbells,
